691	296	622	17	336	530	652	447
721	685	338	292	654	385	889	70
181	584	200	532	906	377	736	405
698	111	469	303	79	428	232	33
178	640	504	782	259	915	503	39
179	672	641	738	19	411	767	387
501	651	584	452	531	390	199	99
417	611	573	893	41	715	637	845
709	225	830	155	780	10	28	348
594	467	75	723	430	196	433	891
848	398	160	166	514	820	178	26
362	33	242	579	921	168	906	645
304	121	684	914	721	377	830	690
367	783	694	612	241	312	495	255
334	662	907	690	208	829	177	820
195	487	139	900	833	422	693	184
907	469	177	841	202	245	182	684
619	757	426	495	701	157	130	825
613	934	311	701	899	724	606	462
783	557	262	751	157	357	5	424
934	121	198	390	775	876	271	264
388	773	456	444	320	587	55	775
441	325	223	638	887	95	656	365
74	779	662	569	60	558	368	907
524	454	527	11	295	239	782	777
29	344	464	933	100	885	254	357
618	153	103	892	745	794	77	557
52	430	796	184	47	724	289	689
100	162	19	936	849	340	594	333
133	749	140	263	271	703	112	917
443	332	82	10	473	424	888	61
37	263	493	132	171	58	547	62
366	653	914	349	880	847	247	563
549	817	417	857	193	467	48	681
740	164	694	284	300	806	187	914
873	151	656	275	927	184	358	760
316	353	454	10	580	800	379	419
139	650	899	770	906	483	274	674
875	472	594	515	668	643	131	677
576	641	497	35	796	443	211	26
97	79	642	516	500	201	536	925
275	805	173	474	592	83	812	771
52	803	812	565	464	552	79	314
845	44	248	657	302	558	738	792
296	874	557	499	207	240	521	466
89	388	628	224	193	941	773	96
6	90	248	349	848	26	937	343
723	381	831	698	259	867	711	754
315	70	304	3	834	338	140	373
140	59	2	559	113	22	548	420
867	322	20	278	340	739	107	330
166	774	814	856	679	519	368	552
325	420	309	897	916	341	200	564
854	808	77	203	87	462	33	409
441	929	919	234	569	751	231	422
340	804	843	602	838	269	493	83
804	719	795	452	705	285	249	232
130	407	850	374	812	783	538	536
337	828	311	371	579	739	373	168
929	730	506	333	509	111	720	312
448	599	366	96	668	221	883	251
882	544	772	608	182	227	160	766
780	540	381	72	784	166	450	620
72	286	164	344	558	922	244	151
588	295	756	641	18	839	457	160
660	596	816	886	163	337	56	428
87	725	37	207	413	141	264	466
589	731	184	813	15	52	100	686
688	722	674	36	690	126	736	457
160	903	536	931	54	777	731	678
352	695	80	602	149	302	387	209
38	872	412	576	696	545	481	544
508	162	847	730	705	641	102	763
604	690	33	50	851	431	328	246
130	730	764	192	836	329	72	24
16	53	235	488	800	561	446	547
940	97	228	765	682	52	715	268
475	190	771	935	772	547	840	674
626	158	371	508	631	722	265	930
923	833	829	630	639	78	580	139
864	758	5	699	4	807	369	21
236	579	130	419	742	774	420	815
195	133	106	575	340	604	31	535
758	401	778	325	72	428	65	382
868	364	42	625	455	725	326	938
548	602	790	531	791	515	510	862
65	126	229	860	438	468	36	825
395	221	443	580	941	601	160	423
347	865	535	95	531	306	759	673
777	309	269	887	405	314	220	616
768	354	896	629	302	34	712	891
505	902	598	553	512	137	399	604
96	384	758	647	783	19	201	467
488	767	813	82	678	826	812	496
833	281	712	858	229	212	548	488
481	347	568	146	399	466	16	266
652	874	422	710	544	115	708	364
906	52	821	782	797	273	835	510
830	353	689	509	708	51	54	286
457	45	107	875	595	526	157	540
79	259	268	103	164	372	330	286
9	748	558	403	609	840	239	369
510	836	239	743	870	322	198	355
269	641	125	141	794	874	805	563
521	481	15	222	88	753	216	721
617	350	848	768	476	247	478	314
92	13	58	745	7	190	133	209
321	911	377	525	34	690	175	623
507	735	412	704	113	591	281	874
660	395	302	232	201	483	612	62
237	771	929	131	634	359	203	586
313	635	34	859	700	337	845	355
55	252	906	397	137	550	72	232
23	12	689	544	499	367	136	453
703	777	452	19	221	874	262	656
397	266	258	880	290	92	98	303
431	506	419	840	904	260	701	198
478	458	508	146	846	238	881	167
11	152	36	173	305	493	155	896
491	726	99	60	118	933	716	9
833	632	770	442	815	323	525	638
737	476	790	757	833	179	70	505
660	14	428	231	807	287	54	44
154	892	471	783	429	729	196	130
347	586	701	45	879	682	909	486
